"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"1:58:32.9239381 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\System\CopyFileBufferedSynchronousIo","NAME NOT FOUND","Length: 20"
"1:58:32.9239476 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\System","SUCCESS",""
"1:58:32.9241208 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"1:58:32.9248957 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryAttributeTagFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Attributes: A, ReparseTag: 0x0"
"1:58:32.9249068 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS",""
"1:58:32.9249741 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"1:58:32.9250012 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryStandardInformationFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","AllocationSize: 1,695,744, EndOfFile: 1,695,728, NumberOfLinks: 2, DeletePending: False, Directory: False"
"1:58:32.9250074 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryBasicInformationFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","CreationTime: 11/18/2020 7:49:31 PM, LastAccessTime: 8/22/2022 1:58:32 PM, LastWriteTime: 11/18/2020 7:49:31 PM, ChangeTime: 6/6/2021 12:01:06 AM, FileAttributes: A"
"1:58:32.9250168 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryStreamInformationFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","0: ::$DATA"
"1:58:32.9250321 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryBasicInformationFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","CreationTime: 11/18/2020 7:49:31 PM, LastAccessTime: 8/22/2022 1:58:32 PM, LastWriteTime: 11/18/2020 7:49:31 PM, ChangeTime: 6/6/2021 12:01:06 AM, FileAttributes: A"
"1:58:32.9250398 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryEaInformationFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","EaSize: 272"
"1:58:32.9250684 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\System32\wow64.dll","SUCCESS","Offset: 185,344, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"1:58:32.9252043 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\System32\wow64.dll","SUCCESS","Offset: 160,768, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"1:58:32.9253735 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryEAFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS",""
"1:58:32.9254684 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Desired Access: Generic Read/Write, Delete, Write DAC, Disposition: OverwriteIf, Options: Sequential Access, Non-Directory File, Attributes: A, ShareMode: None, AllocationSize: 1,695,728, OpenResult: Created"
"1:58:32.9256226 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS",""
"1:58:32.9257496 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Desired Access: Generic Read/Write, Delete, Write DAC, Disposition: OpenIf, Options: Sequential Access, Synchronous IO Non-Alert, Non-Directory File, Attributes: A, ShareMode: None, AllocationSize: 1,695,728, OpenResult: Opened"
"1:58:32.9257766 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryAttributeInformationVolume","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"1:58:32.9257862 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryBasicInformationFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","CreationTime: 8/18/2022 12:19:16 PM, LastAccessTime: 8/22/2022 1:58:32 PM, LastWriteTime: 8/22/2022 1:58:32 PM, ChangeTime: 8/22/2022 1:58:32 PM, FileAttributes: A"
"1:58:32.9257951 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryAttributeInformationVolume","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"1:58:32.9259775 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"1:58:32.9261103 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryBasicInformationFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS","CreationTime: 11/18/2020 7:49:42 PM, LastAccessTime: 8/22/2022 1:36:32 PM, LastWriteTime: 11/18/2020 7:49:42 PM, ChangeTime: 6/6/2021 12:09:16 AM, FileAttributes: A"
"1:58:32.9261395 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS",""
"1:58:32.9263409 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"1:58:32.9263697 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFileMapping","C:\Windows\SysWOW64\ntmarta.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"1:58:32.9264054 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
"1:58:32.9264861 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Read"
"1:58:32.9264989 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 20"
"1:58:32.9265081 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"1:58:32.9265184 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Query Value"
"1:58:32.9265281 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Query Value"
"1:58:32.9265361 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 80"
"1:58:32.9265441 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"1:58:32.9265534 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFileMapping","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS","SyncType: SyncTypeOther"
"1:58:32.9266214 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","Load Image","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS","Image Base: 0x74f10000, Image Size: 0x29000"
"1:58:32.9267067 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Windows\SysWOW64\ntmarta.dll","SUCCESS",""
"1:58:32.9268113 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryRemoteProtocolInformation","C:\Windows\SysWOW64\ntdll.dll","INVALID PARAMETER",""
"1:58:32.9268275 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QuerySecurityFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Information: Attribute"
"1:58:32.9268388 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryBasicInformationFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","CreationTime: 8/18/2022 12:19:16 PM, LastAccessTime: 8/22/2022 1:58:32 PM, LastWriteTime: 8/22/2022 1:58:32 PM, ChangeTime: 8/22/2022 1:58:32 PM, FileAttributes: A"
"1:58:32.9268799 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\System32\wow64.dll","SUCCESS","Offset: 274,944, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"1:58:32.9381237 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryNameInformationFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Name: \Users\4VALAN~1\AppData\Local\Temp\4DD3.tmp"
"1:58:32.9382170 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFile","C:\Users\4valanch3r\AppData\Local\Temp","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"1:58:32.9382461 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryRemoteProtocolInformation","C:\Users\4valanch3r\AppData\Local\Temp","INVALID PARAMETER",""
"1:58:32.9382615 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QuerySecurityFile","C:\Users\4valanch3r\AppData\Local\Temp","SUCCESS","Information: Attribute"
"1:58:32.9382879 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Users\4valanch3r\AppData\Local\Temp","SUCCESS",""
"1:58:32.9385805 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryRemoteProtocolInformation","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","INVALID PARAMETER",""
"1:58:32.9386225 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QuerySecurityFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Information: Owner, Group, Attribute"
"1:58:32.9386539 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QuerySecurityFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Information: Attribute"
"1:58:32.9386604 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","SetSecurityFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Information: Attribute"
"1:58:32.9387305 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","SetEndOfFileInformationFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","EndOfFile: 1,695,728"
"1:58:32.9387928 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Offset: 1,393,664, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"1:58:32.9390815 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\System","REPARSE","Desired Access: Query Value"
"1:58:32.9391302 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\System","SUCCESS","Desired Access: Query Value"
"1:58:32.9391446 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\System","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:58:32.9391518 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\System\CopyFileChunkSize","NAME NOT FOUND","Length: 20"
"1:58:32.9391622 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\System\CopyFileOverlappedCount","NAME NOT FOUND","Length: 20"
"1:58:32.9391707 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\System","SUCCESS",""
"1:58:32.9391969 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\SysmonDrv","REPARSE","Desired Access: Read"
"1:58:32.9392097 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\SysmonDrv","SUCCESS","Desired Access: Read"
"1:58:32.9392217 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Services\SysmonDrv\SupportedFeatures","NAME NOT FOUND","Length: 16"
"1:58:32.9392303 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Services\SysmonDrv","SUCCESS",""
"1:58:32.9392402 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\PROCMON24","REPARSE","Desired Access: Read"
"1:58:32.9392483 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\PROCMON24","SUCCESS","Desired Access: Read"
"1:58:32.9392586 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Services\PROCMON24\SupportedFeatures","SUCCESS","Type: REG_DWORD, Length: 4, Data: 639596"
"1:58:32.9392709 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Services\PROCMON24","SUCCESS",""
"1:58:32.9392812 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\luafv","REPARSE","Desired Access: Read"
"1:58:32.9392905 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\luafv","SUCCESS","Desired Access: Read"
"1:58:32.9393007 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Services\luafv\SupportedFeatures","SUCCESS","Type: REG_DWORD, Length: 4, Data: 7"
"1:58:32.9393101 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Services\luafv","SUCCESS",""
"1:58:32.9393203 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\Wof","REPARSE","Desired Access: Read"
"1:58:32.9393292 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\Wof","SUCCESS","Desired Access: Read"
"1:58:32.9393381 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Services\Wof\SupportedFeatures","SUCCESS","Type: REG_DWORD, Length: 4, Data: 7"
"1:58:32.9393464 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Services\Wof","SUCCESS",""
"1:58:32.9393554 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\FileInfo","REPARSE","Desired Access: Read"
"1:58:32.9393631 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Services\FileInfo","SUCCESS","Desired Access: Read"
"1:58:32.9393722 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Services\FileInfo\SupportedFeatures","SUCCESS","Type: REG_DWORD, Length: 4, Data: 7"
"1:58:32.9393805 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Services\FileInfo","SUCCESS",""
"1:58:32.9395018 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Offset: 0, Length: 262,144, Priority: Normal"
"1:58:32.9395497 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Offset: 4,096, Length: 258,048, I/O Flags: Non-cached, Paging I/O, Priority: Normal"
"1:58:32.9600206 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","WriteFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Offset: 0, Length: 262,144, Priority: Normal"
"1:58:32.9601974 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Offset: 262,144, Length: 262,144"
"1:58:32.9602489 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Offset: 262,144, Length: 262,144, I/O Flags: Non-cached, Paging I/O, Priority: Normal"
"1:58:32.9613624 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","WriteFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Offset: 262,144, Length: 262,144"
"1:58:32.9614803 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Offset: 524,288, Length: 262,144"
"1:58:32.9797018 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","WriteFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Offset: 524,288, Length: 262,144"
"1:58:32.9798151 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Offset: 786,432, Length: 262,144"
"1:58:32.9798424 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","WriteFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Offset: 786,432, Length: 262,144"
"1:58:32.9799425 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Offset: 1,048,576, Length: 262,144"
"1:58:32.9800605 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","WriteFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Offset: 1,048,576, Length: 262,144"
"1:58:32.9801688 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Offset: 1,310,720, Length: 262,144"
"1:58:33.0017624 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","WriteFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Offset: 1,310,720, Length: 262,144"
"1:58:33.0018627 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","ReadFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Offset: 1,572,864, Length: 122,864"
"1:58:33.0018883 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","WriteFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Offset: 1,572,864, Length: 122,864"
"1:58:33.0019591 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","SetBasicInformationFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","CreationTime: 0, LastAccessTime: 0, LastWriteTime: 11/18/2020 7:49:31 PM, ChangeTime: 6/6/2021 12:01:06 AM, FileAttributes: n/a"
"1:58:33.0020248 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryRemoteProtocolInformation","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","INVALID PARAMETER",""
"1:58:33.0020394 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS",""
"1:58:33.0020756 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS",""
"1:58:33.0021953 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"1:58:33.0022198 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryBasicInformationFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","CreationTime: 8/18/2022 12:19:16 PM, LastAccessTime: 8/22/2022 1:58:33 PM, LastWriteTime: 11/18/2020 7:49:31 PM, ChangeTime: 6/6/2021 12:01:06 AM, FileAttributes: A"
"1:58:33.0022263 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS",""
"1:58:33.0022757 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"1:58:33.0023516 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","WriteFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Offset: 0, Length: 1,048,576, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"1:58:33.0033997 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","WriteFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Offset: 1,048,576, Length: 647,168, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"1:58:33.0038699 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","SetEndOfFileInformationFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","EndOfFile: 1,695,728"
"1:58:33.0038847 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFileMapping","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","SyncType: SyncTypeOther"
"1:58:33.0039071 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFileMapping","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"1:58:33.0039146 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","QueryStandardInformationFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","AllocationSize: 1,695,744, EndOfFile: 1,695,728, NumberOfLinks: 1, DeletePending: False, Directory: False"
"1:58:33.0039843 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
"1:58:33.0039953 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Read"
"1:58:33.0040053 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 20"
"1:58:33.0040145 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"1:58:33.0040239 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Query Value"
"1:58:33.0040320 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Query Value"
"1:58:33.0040396 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 80"
"1:58:33.0040472 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"1:58:33.0045495 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CreateFileMapping","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","SyncType: SyncTypeOther"
"1:58:33.0046656 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","Load Image","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS","Image Base: 0x71f90000, Image Size: 0x1a3000"
"1:58:33.0047509 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","CloseFile","C:\Users\4valanch3r\AppData\Local\Temp\4DD3.tmp","SUCCESS",""
"1:58:33.0055196 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Enum\IDE","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"1:58:33.0055291 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Enum\IDE","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"1:58:33.0055429 PM","5fc6f24d43bc7ca45a81d159291955d1.exe","3844","RegOpenKey","HKLM\System\CurrentControlSet\Enum\SCSI","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
